TZA00011;2016-01-13;12:00;;TEMP;TEMP-CND;;24.35;°C;Fair
TZA00016;2016-01-07;00:00;8.0;TP;COL-AA-PPS;;0.0831;mg/l;Fair
TZA00016;2016-01-07;00:00;8.0;TEMP;0;;25.8;°C;Fair
TZA00016;2016-01-07;00:00;8.0;TDS;TDS-G-105;;78.0;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;Ca-Tot;0;;3.0;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;TP;COL-AA-PPS;;0.0801;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;TEMP;0;;26.1;°C;Fair
TZA00016;2016-01-07;00:00;0.5;TDS;TDS-G-105;;117.0;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;NO2N;COL-AZO;;4.0;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;TDN;COL-AZO-Cd-PS;;0.002;mg/l;Fair
TZA00016;2016-01-07;00:00;2.0;NH4N;COL-PHE;;0.08;mg/l;Fair
TZA00016;2016-01-07;00:00;2.0;Alk-Tot;0;;52.0;mg/l;Fair
TZA00016;2016-01-07;00:00;2.0;TP;COL-AA-PPS;;0.0796;mg/l;Fair
TZA00016;2016-01-07;00:00;2.0;TDS;TDS-G-105;;76.0;mg/l;Fair
TZA00016;2016-01-07;00:00;2.0;EC;EC-CND-FLD;;120.0;µS/cm;Fair
TZA00016;2016-01-07;00:00;2.0;TSS;TSS-G;;36.7;mg/l;Fair
TZA00016;2016-01-07;00:00;2.0;Mg-Tot;0;;3.16;mg/l;Fair
TZA00016;2016-01-07;00:00;8.0;EC;EC-CND-FLD;;133.0;µS/cm;Fair
TZA00016;2016-01-07;00:00;8.0;TN;COL-AZO-Cd-PS;;0.06;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;SiO2-Rea;COL-HB;;5.9;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;Alk-Tot;0;;64.0;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;TN;COL-AZO-Cd-PS;;0.17;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;TURB;NEPH;;6.8;NTU;Fair
TZA00016;2016-01-07;00:00;0.5;NO3N;COL-AZO-Cd;;1.24;mg/l;Fair
TZA00016;2016-01-07;12:00;;NO2N;MZWQL-WI-7_2_016;;17.0;µg/l;Fair
TZA00016;2016-01-07;12:00;;SiO2-Dis;MZWQL-WI-7_2_024;;7200.0;µg/l;Fair
TZA00016;2016-01-07;00:00;2.0;TDP;COL-AA-SA-PPS;;0.07;mg/l;Fair
TZA00016;2016-01-07;00:00;2.0;TEMP;0;;26.0;°C;Fair
TZA00016;2016-01-07;00:00;8.0;NH4N;COL-PHE;;0.08;mg/l;Fair
TZA00016;2016-01-07;00:00;8.0;Fe-Tot;CPL-PHEN;;0.44;mg/l;Fair
TZA00016;2016-01-07;00:00;8.0;Alk-Tot;0;;70.0;mg/l;Fair
TZA00016;2016-01-07;00:00;8.0;Mg-Tot;0;;4.08;mg/l;Fair
TZA00016;2016-01-07;00:00;8.0;NO3N;COL-AZO-Cd;;0.57;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;TSS;TSS-G;;16.7;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;EC;EC-CND-FLD;;117.0;µS/cm;Fair
TZA00016;2016-01-07;00:00;0.5;O2-Dis;O2-ISE;;6.95;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;H-T;T-COL-EDTA-EBT;;26.0;mg/l;Fair
TZA00016;2016-01-07;00:00;0.5;DIP;COL-AA;;0.007;mg/l;Fair
TZA00017;2016-01-01;12:00;;TEMP;TEMP-CND;;25.7333333333333;°C;Fair
TZA00017;2016-01-01;12:00;;TDS;MZWQL-WI-7_2_004;;92.6666666666667;mg/l;Fair
TZA00017;2016-01-01;12:00;;Alk-Tot;0;;74.6666666666667;mg/l;Fair
TZA00017;2016-01-01;12:00;;Cl-Tot;0;;3.53333333333333;mg/l;Fair
TZA00017;2016-01-01;12:00;;NO3N;MZWQL-WI-7_2_013;;760.0;µg/l;Fair
TZA00017;2016-01-01;12:00;;NH4N;MZWQL-WI-7_2_006;;0.246666666666667;µg/l;Fair
TZA00017;2016-01-01;12:00;;H-T;MZWQL-WI-7_2_010;;31.3333333333333;mg/l;Fair
TZA00017;2016-01-01;12:00;;DRP;MZWQL-WI-7_2_014;;56.6666666666667;µg/l;Fair
TZA00017;2016-01-01;12:00;;Chl-a;MZWQL-WI-7_2_030;;32.3333333333333;µg/l;Fair
TZA00017;2016-01-01;12:00;;pH;MZWQL-WI-7_8_002;;7.02666666666667;---;Fair
TZA00017;2016-01-01;12:00;;EC;MZWQL-WI-7_2_009;;142.666666666667;µS/cm;Fair
TZA00017;2016-01-01;12:00;;TURB;MZWQL-WI-7_2_007;;31.0;NTU;Fair
TZA00017;2016-01-01;12:00;;O2-Dis;MZWQL-WI-7_2_036;;7.03666666666667;mg/l;Fair
TZA00017;2016-01-01;12:00;;NO2N;MZWQL-WI-7_2_016;;0.0213333333333333;µg/l;Fair
TZA00017;2016-01-01;12:00;;SiO2-Dis;MZWQL-WI-7_2_024;;9870.0;µg/l;Fair
TZA00018;2016-01-07;12:00;;Cl-Tot;0;;3.7;mg/l;Fair
TZA00018;2016-01-07;12:00;;TDS;MZWQL-WI-7_2_004;;97.3333333333333;mg/l;Fair
TZA00018;2016-01-07;12:00;;Chl-a;MZWQL-WI-7_2_030;;31.525;µg/l;Fair
TZA00018;2016-01-07;12:00;;NO3N;MZWQL-WI-7_2_013;;1.15;µg/l;Fair
TZA00018;2016-01-07;12:00;;pH;MZWQL-WI-7_8_002;;6.72666666666667;---;Fair
TZA00018;2016-01-07;12:00;;TURB;MZWQL-WI-7_2_007;;25.3333333333333;NTU;Fair
TZA00018;2016-01-07;12:00;;Alk-Tot;0;;74.0;mg/l;Fair
TZA00018;2016-01-07;12:00;;DRP;MZWQL-WI-7_2_014;;30.0;µg/l;Fair
TZA00018;2016-01-07;12:00;;SiO2-Dis;MZWQL-WI-7_2_024;;11266.6666666667;µg/l;Fair
TZA00018;2016-01-07;12:00;;NH4N;MZWQL-WI-7_2_006;;57.0;µg/l;Fair
TZA00018;2016-01-07;12:00;;H-T;MZWQL-WI-7_2_010;;34.6666666666667;mg/l;Fair
TZA00018;2016-01-07;12:00;;O2-Dis;MZWQL-WI-7_2_036;;6.33666666666667;mg/l;Fair
TZA00018;2016-01-07;12:00;;TEMP;TEMP-CND;;25.3;°C;Fair
TZA00018;2016-01-07;12:00;;EC;MZWQL-WI-7_2_009;;150.0;µS/cm;Fair
TZA00019;2016-07-08;12:00;;TDS;MZWQL-WI-7_2_004;;100.333333333333;mg/l;Fair
TZA00019;2016-07-08;12:00;;Alk-Tot;0;;29.3333333333333;mg/l;Fair
TZA00019;2016-07-08;12:00;;H-T;MZWQL-WI-7_2_010;;36.0;mg/l;Fair
TZA00019;2016-07-08;12:00;;Cl-Tot;0;;3.23333333333333;mg/l;Fair
TZA00019;2016-07-08;12:00;;NH4N;MZWQL-WI-7_2_006;;60.0;µg/l;Fair
TZA00019;2016-07-08;12:00;;DRP;MZWQL-WI-7_2_014;;39.1;µg/l;Fair
TZA00019;2016-07-08;12:00;;pH;MZWQL-WI-7_8_002;;6.69666666666667;---;Fair
TZA00019;2016-07-08;12:00;;NO2N;MZWQL-WI-7_2_016;;20.0;µg/l;Fair
TZA00019;2016-07-08;12:00;;SiO2-Dis;MZWQL-WI-7_2_024;;10130.0;µg/l;Fair
TZA00019;2016-07-08;12:00;;TURB;MZWQL-WI-7_2_007;;63.3333333333333;NTU;Fair
TZA00019;2016-07-08;12:00;;TEMP;TEMP-CND;;25.7666666666667;°C;Fair
TZA00019;2016-07-08;12:00;;EC;MZWQL-WI-7_2_009;;155.0;µS/cm;Fair
TZA00019;2016-07-08;12:00;;O2-Dis;MZWQL-WI-7_2_036;;6.66;mg/l;Fair
TZA00019;2016-07-08;12:00;;NO3N;MZWQL-WI-7_2_013;;1580.0;µg/l;Fair
TZA00019;2016-07-08;12:00;;Chl-a;MZWQL-WI-7_2_030;;19.4;µg/l;Fair
TZA00021;2016-01-08;00:00;17.0;Fe-Tot;CPL-PHEN;;0.11;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;SO4-Tot;SO4-TURB;;7.05;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;TN;COL-AZO-Cd-PS;;0.02;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;TEMP;0;;25.7;°C;Fair
TZA00021;2016-01-08;00:00;17.0;pH;pH-POT-insitu;;7.64;---;Fair
TZA00021;2016-01-08;00:00;17.0;TURB;NEPH;;3.7;NTU;Fair
TZA00021;2016-01-08;00:00;4.5;H-T;T-COL-EDTA-EBT;;25.0;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;Alk-Tot;0;;60.0;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;Chl-a;0;;0.0064;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;Ca-Tot;0;;6.0;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;Fe-Tot;CPL-PHEN;;0.27;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;SO4-Tot;SO4-TURB;;5.21;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;TURB;NEPH;;6.8;NTU;Fair
TZA00021;2016-01-08;00:00;0.5;TSS;TSS-G;;10.0;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;EC;EC-CND-FLD;;99.0;µS/cm;Fair
TZA00021;2016-01-08;00:00;0.5;O2-Dis;O2-ISE;;7.64;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;TDN;COL-AZO-Cd-PS;;0.4;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;EC;EC-CND-FLD;;102.0;µS/cm;Fair
TZA00021;2016-01-08;00:00;2.0;pH;pH-POT-insitu;;8.35;---;Fair
TZA00021;2016-01-08;00:00;2.0;TN;COL-AZO-Cd-PS;;0.02;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;TP;COL-AA-PPS;;0.006;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;NO3N;COL-AZO-Cd;;0.05;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;Alk-Phen;0;;6.0;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;Ca-Tot;0;;6.0;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;Mg-Tot;0;;1.7;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;Ca-Tot;0;;7.0;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;O2-Dis;O2-ISE;;4.69;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;Alk-Tot;0;;122.0;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;NO3N;COL-AZO-Cd;;0.03;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;Alk-Phen;0;;8.0;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;TEMP;0;;26.4;°C;Fair
TZA00021;2016-01-08;00:00;4.5;TDP;COL-AA-SA-PPS;;0.05;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;TDP;COL-AA-SA-PPS;;0.05;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;TP;COL-AA-PPS;;0.006;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;H-T;T-COL-EDTA-EBT;;23.0;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;TDP;COL-AA-SA-PPS;;0.04;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;TEMP;0;;26.8;°C;Fair
TZA00021;2016-01-08;00:00;2.0;H-T;T-COL-EDTA-EBT;;26.0;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;NH4N;COL-PHE;;0.05;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;NO3N;COL-AZO-Cd;;0.06;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;TURB;NEPH;;2.4;NTU;Fair
TZA00021;2016-01-08;00:00;10.0;SO4-Tot;SO4-TURB;;8.42;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;DIP;COL-AA;;0.1;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;DIP;COL-AA;;0.005;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;DIP;COL-AA;;0.04;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;TDP;COL-AA-SA-PPS;;0.06;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;Alk-Phen;0;;2.0;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;NO3N;COL-AZO-Cd;;0.02;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;NH4N;COL-PHE;;0.05;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;pH;pH-POT-insitu;;8.53;---;Fair
TZA00021;2016-01-08;00:00;4.5;Mg-Tot;0;;2.19;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;SiO2-Rea;COL-HB;;0.35;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;NO2N;COL-AZO;;0.03;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;TDS;TDS-G-105;;65.0;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;pH;pH-POT-insitu;;8.6;---;Fair
TZA00021;2016-01-08;00:00;0.5;TEMP;0;;27.0;°C;Fair
TZA00021;2016-01-08;00:00;0.5;TN;COL-AZO-Cd-PS;;0.08;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;Alk-Tot;0;;122.0;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;NH4N;COL-PHE;;0.05;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;SiO2-Rea;COL-HB;;0.04;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;Alk-Tot;0;;66.0;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;TDN;COL-AZO-Cd-PS;;0.1;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;NH4N;COL-PHE;;0.03;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;Alk-Tot;0;;58.0;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;TEMP;0;;25.9;°C;Fair
TZA00021;2016-01-08;00:00;10.0;O2-Dis;O2-ISE;;6.74;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;EC;EC-CND-FLD;;97.0;µS/cm;Fair
TZA00021;2016-01-08;00:00;10.0;Fe-Tot;CPL-PHEN;;0.24;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;Mg-Tot;0;;2.43;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;TSS;TSS-G;;3.3;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;TDS;TDS-G-105;;76.0;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;H-T;T-COL-EDTA-EBT;;28.0;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;NH4N;COL-PHE;;0.21;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;TP;COL-AA-PPS;;0.006;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;O2-Dis;O2-ISE;;7.22;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;TSS;TSS-G;;23.3;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;TDS;TDS-G-105;;66.0;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;SO4-Tot;SO4-TURB;;8.02;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;SiO2-Rea;COL-HB;;0.05;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;Chl-a;0;;0.0169;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;Alk-Phen;0;;12.0;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;SO4-Tot;SO4-TURB;;4.0;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;TSS;TSS-G;;30.0;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;Alk-Phen;0;;8.0;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;TP;COL-AA-PPS;;0.005;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;pH;pH-POT-insitu;;8.49;---;Fair
TZA00021;2016-01-08;00:00;10.0;TSS;TSS-G;;3.3;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;SiO2-Rea;COL-HB;;6.8;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;DIP;COL-AA;;0.04;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;SiO2-Rea;COL-HB;;4.1;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;TP;COL-AA-PPS;;0.007;mg/l;Fair
TZA00021;2016-01-08;00:00;17.0;EC;EC-CND-FLD;;118.0;µS/cm;Fair
TZA00021;2016-01-08;00:00;17.0;TDN;COL-AZO-Cd-PS;;0.019;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;TDN;COL-AZO-Cd-PS;;0.4;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;TN;COL-AZO-Cd-PS;;0.02;mg/l;Fair
TZA00021;2016-01-08;00:00;4.5;EC;EC-CND-FLD;;102.0;µS/cm;Fair
TZA00021;2016-01-08;00:00;4.5;TURB;NEPH;;3.5;NTU;Fair
TZA00021;2016-01-08;00:00;4.5;Fe-Tot;CPL-PHEN;;0.16;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;Mg-Tot;0;;2.67;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;Ca-Tot;0;;5.0;mg/l;Fair
TZA00021;2016-01-08;00:00;0.5;NO3N;COL-AZO-Cd;;0.06;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;Fe-Tot;CPL-PHEN;;0.25;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;Mg-Tot;0;;2.92;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;Ca-Tot;0;;6.0;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;TDS;TDS-G-105;;66.0;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;TURB;NEPH;;9.7;NTU;Fair
TZA00021;2016-01-08;00:00;2.0;O2-Dis;O2-ISE;;7.35;mg/l;Fair
TZA00021;2016-01-08;00:00;2.0;Chl-a;0;;0.0128;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;TDN;COL-AZO-Cd-PS;;0.539;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;H-T;T-COL-EDTA-EBT;;23.0;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;Chl-a;0;;0.0076;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;TN;COL-AZO-Cd-PS;;0.06;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;TDS;TDS-G-105;;63.0;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;TDP;COL-AA-SA-PPS;;0.05;mg/l;Fair
TZA00021;2016-01-08;00:00;10.0;DIP;COL-AA;;0.04;mg/l;Fair
TZA00022;2016-01-08;12:00;;Cl-Tot;0;;3.61333333333333;mg/l;Fair
TZA00022;2016-01-08;12:00;;NO2N;MZWQL-WI-7_2_016;;0.45;µg/l;Fair
TZA00022;2016-01-08;00:00;0.5;DIP;COL-AA;;0.03;mg/l;Fair
TZA00022;2016-01-08;00:00;30.0;SO4-Tot;SO4-TURB;;4.34;mg/l;Fair
TZA00022;2016-01-08;00:00;30.0;TEMP;0;;24.7;°C;Fair
TZA00022;2016-01-08;00:00;30.0;O2-Dis;O2-ISE;;7.0;mg/l;Fair
TZA00022;2016-01-08;00:00;30.0;TSS;TSS-G;;4.0;mg/l;Fair
TZA00022;2016-01-08;00:00;30.0;H-T;T-COL-EDTA-EBT;;30.0;mg/l;Fair
TZA00022;2016-01-08;00:00;10.0;TDN;COL-AZO-Cd-PS;;0.01;mg/l;Fair
TZA00022;2016-01-08;00:00;10.0;Alk-Tot;0;;52.0;mg/l;Fair
TZA00022;2016-01-08;00:00;10.0;TURB;NEPH;;2.0;NTU;Fair
TZA00022;2016-01-08;00:00;10.0;TDP;COL-AA-SA-PPS;;0.04;mg/l;Fair
TZA00022;2016-01-08;00:00;0.5;SiO2-Rea;COL-HB;;4.12;mg/l;Fair
TZA00022;2016-01-08;00:00;0.5;TEMP;0;;25.5;°C;Fair
TZA00022;2016-01-08;00:00;0.5;Ca-Tot;0;;4.01;mg/l;Fair
TZA00022;2016-01-08;00:00;3.5;NO3N;COL-AZO-Cd;;0.31;mg/l;Fair
TZA00022;2016-01-08;00:00;3.5;pH;pH-POT-insitu;;7.46;---;Fair
TZA00022;2016-01-08;00:00;3.5;EC;EC-CND-FLD;;99.0;µS/cm;Fair
TZA00022;2016-01-08;00:00;3.5;Ca-Tot;0;;4.81;mg/l;Fair
TZA00022;2016-01-08;00:00;3.5;Fe-Tot;CPL-PHEN;;0.03;mg/l;Fair
TZA00022;2016-01-08;00:00;3.5;NO2N;COL-AZO;;4.0;mg/l;Fair
TZA00022;2016-01-08;00:00;20.0;TDN;COL-AZO-Cd-PS;;0.053;mg/l;Fair
TZA00022;2016-01-08;00:00;20.0;EC;EC-CND-FLD;;93.0;µS/cm;Fair
TZA00022;2016-01-08;00:00;20.0;O2-Dis;O2-ISE;;7.0;mg/l;Fair
TZA00022;2016-01-08;00:00;20.0;TURB;NEPH;;1.2;NTU;Fair
TZA00022;2016-01-08;00:00;20.0;SiO2-Rea;COL-HB;;3.33;mg/l;Fair
TZA00022;2016-01-08;00:00;44.0;SO4-Tot;SO4-TURB;;2.87;mg/l;Fair
TZA00022;2016-01-08;00:00;44.0;TURB;NEPH;;2.9;NTU;Fair
TZA00022;2016-01-08;00:00;44.0;pH;pH-POT-insitu;;6.92;---;Fair
TZA00022;2016-01-08;00:00;30.0;TDP;COL-AA-SA-PPS;;0.07;mg/l;Fair
TZA00022;2016-01-08;00:00;30.0;SiO2-Rea;COL-HB;;4.63;mg/l;Fair
TZA00022;2016-01-08;00:00;30.0;NH4N;COL-PHE;;0.03;mg/l;Fair
TZA00022;2016-01-08;00:00;30.0;TURB;NEPH;;2.2;NTU;Fair
TZA00022;2016-01-08;00:00;30.0;Mg-Tot;0;;3.4;mg/l;Fair
TZA00022;2016-01-08;00:00;10.0;Mg-Tot;0;;4.86;mg/l;Fair
TZA00022;2016-01-08;00:00;10.0;H-T;T-COL-EDTA-EBT;;32.0;mg/l;Fair
TZA00022;2016-01-08;00:00;10.0;TSS;TSS-G;;5.0;mg/l;Fair
TZA00022;2016-01-08;00:00;10.0;TP;COL-AA-PPS;;0.08;mg/l;Fair
TZA00022;2016-01-08;00:00;10.0;Chl-a;0;;0.0044;mg/l;Fair
TZA00022;2016-01-08;00:00;10.0;NH4N;COL-PHE;;0.04;mg/l;Fair
TZA00022;2016-01-08;00:00;10.0;NO3N;COL-AZO-Cd;;0.21;mg/l;Fair
